0.7       -107.832410786683
0.75      -108.307265184115
0.8       -108.643656737420
0.85      -108.877803623474
0.9       -109.036410169880
0.95      -109.139213468902
1.0       -109.200949771735
1.05      -109.232743592792
1.1       -109.242906214929
1.15      -109.237692902266
1.2       -109.221761115240
1.3       -109.170666360184
1.4       -109.107738310016
1.5       -109.042607093037
1.6       -108.980055712832
1.7       -108.922185603308
1.8       -108.869711173976
1.9       -108.822690193383
2.0       -108.780876962787
2.1       -108.743892011674
2.2       -108.711267959713
2.3       -108.682518942806
2.4       -108.657172112495
2.5       -108.634800071595
2.6       -108.615012083021
2.7       -108.597476216572
2.8       -108.581901549321
2.9       -108.568047140589
3.0       -108.555705854995
3.1       -108.544701024201
3.2       -108.534880663381
3.3       -108.526115676328
3.4       -108.518291124898
3.5       -108.511306528701
3.6       -108.505069793727
3.7       -108.499501230597
3.8       -108.494525945383
3.9       -108.490076736653
4.0       -108.486093329914
