1.0           -1.89064734
1.1           -2.02681496
1.2           -2.11924026
1.3           -2.18045094
1.35          -2.20261416
1.4           -2.22064919
1.45          -2.23465271
1.5           -2.24446101
1.55          -2.25180677
1.6           -2.25669084
1.65          -2.25947245
1.7           -2.26046149
1.75          -2.25992296
1.8           -2.25808704
1.85          -2.25451011
1.9           -2.25128452
2.0           -2.24134024
2.1           -2.22923106
2.2           -2.21570033
2.3           -2.20131804
2.4           -2.18652184
2.5           -2.17098157
2.6           -2.15633087
2.7           -2.14207838
2.8           -2.12892154
2.9           -2.11583814
3.0           -2.10305189
3.1           -2.09158916
3.2           -2.08132887
3.3           -2.07153262
3.4           -2.03755357
